name,zone,star,rating,rates,room,size,price,bed,guests,address,link
Hotel Current,Long Beach,3.0,3.9,"1,325",Room-Selected-at-Check-In (Bedding type not guaranteed),280,125,1 king bed or 2 double beds,3,E Pacific Coast Hwy,https://www.expedia.com/Long-Beach-Hotels-Hotel-Current.h15655.Hotel-Information?chkin=4%2F20%2F2017&chkout=4%2F21%2F2017&rm1=a2&regionId=178280&sort=recommended&hwrqCacheKey=c53cba2e-b324-477b-a3c9-4c3c4998c07bHWRQ1492654634218&vip=false&c=ea2e29cf-7e25-4687-8081-e8994334235e&&exp_dp=125.35&exp_ts=1492654634899&exp_curr=USD&exp_pg=HSR
Hotel Current,Long Beach,3.0,3.9,"1,325",Lifestyle Double,280,149,2 double beds,5,E Pacific Coast Hwy,https://www.expedia.com/Long-Beach-Hotels-Hotel-Current.h15655.Hotel-Information?chkin=4%2F20%2F2017&chkout=4%2F21%2F2017&rm1=a2&regionId=178280&sort=recommended&hwrqCacheKey=c53cba2e-b324-477b-a3c9-4c3c4998c07bHWRQ1492654634218&vip=false&c=ea2e29cf-7e25-4687-8081-e8994334235e&&exp_dp=125.35&exp_ts=1492654634899&exp_curr=USD&exp_pg=HSR
Hotel Current,Long Beach,3.0,3.9,"1,325",Lifestyle King,280,149,1 king bed,3,E Pacific Coast Hwy,https://www.expedia.com/Long-Beach-Hotels-Hotel-Current.h15655.Hotel-Information?chkin=4%2F20%2F2017&chkout=4%2F21%2F2017&rm1=a2&regionId=178280&sort=recommended&hwrqCacheKey=c53cba2e-b324-477b-a3c9-4c3c4998c07bHWRQ1492654634218&vip=false&c=ea2e29cf-7e25-4687-8081-e8994334235e&&exp_dp=125.35&exp_ts=1492654634899&exp_curr=USD&exp_pg=HSR
Hotel Current,Long Beach,3.0,3.9,"1,325",Snooze and Cruise Long Beach Port One King,280,159,1 king bed,3,E Pacific Coast Hwy,https://www.expedia.com/Long-Beach-Hotels-Hotel-Current.h15655.Hotel-Information?chkin=4%2F20%2F2017&chkout=4%2F21%2F2017&rm1=a2&regionId=178280&sort=recommended&hwrqCacheKey=c53cba2e-b324-477b-a3c9-4c3c4998c07bHWRQ1492654634218&vip=false&c=ea2e29cf-7e25-4687-8081-e8994334235e&&exp_dp=125.35&exp_ts=1492654634899&exp_curr=USD&exp_pg=HSR
Hotel Current,Long Beach,3.0,3.9,"1,325",Snooze and Cruise Two Double Beds,280,159,2 double beds,5,E Pacific Coast Hwy,https://www.expedia.com/Long-Beach-Hotels-Hotel-Current.h15655.Hotel-Information?chkin=4%2F20%2F2017&chkout=4%2F21%2F2017&rm1=a2&regionId=178280&sort=recommended&hwrqCacheKey=c53cba2e-b324-477b-a3c9-4c3c4998c07bHWRQ1492654634218&vip=false&c=ea2e29cf-7e25-4687-8081-e8994334235e&&exp_dp=125.35&exp_ts=1492654634899&exp_curr=USD&exp_pg=HSR
Extended Stay America Los Angeles - Valencia,Santa Clarita - Magic Mountain,2.5,3.0,484,"Studio, 1 Queen Bed, Smoking",300,140,1 queen bed,2,Pico Canyon Rd,https://www.expedia.com/Santa-Clarita-Magic-Mountain-Hotels-Extended-Stay-America-Los-Angeles-Valencia.h522129.Hotel-Information?chkin=4%2F20%2F2017&chkout=4%2F21%2F2017&rm1=a2&regionId=178280&sort=recommended&hwrqCacheKey=c53cba2e-b324-477b-a3c9-4c3c4998c07bHWRQ1492654634218&vip=false&c=ea2e29cf-7e25-4687-8081-e8994334235e&&exp_dp=139.99&exp_ts=1492654634900&exp_curr=USD&exp_pg=HSR
Extended Stay America Los Angeles - Valencia,Santa Clarita - Magic Mountain,2.5,3.0,484,"Studio, 1 King Bed, Non Smoking",300,145,1 king bed,2,Pico Canyon Rd,https://www.expedia.com/Santa-Clarita-Magic-Mountain-Hotels-Extended-Stay-America-Los-Angeles-Valencia.h522129.Hotel-Information?chkin=4%2F20%2F2017&chkout=4%2F21%2F2017&rm1=a2&regionId=178280&sort=recommended&hwrqCacheKey=c53cba2e-b324-477b-a3c9-4c3c4998c07bHWRQ1492654634218&vip=false&c=ea2e29cf-7e25-4687-8081-e8994334235e&&exp_dp=139.99&exp_ts=1492654634900&exp_curr=USD&exp_pg=HSR
Extended Stay America Los Angeles - Valencia,Santa Clarita - Magic Mountain,2.5,3.0,484,"Studio, 2 Full Beds, Non Smoking",300,155,2 full beds,4,Pico Canyon Rd,https://www.expedia.com/Santa-Clarita-Magic-Mountain-Hotels-Extended-Stay-America-Los-Angeles-Valencia.h522129.Hotel-Information?chkin=4%2F20%2F2017&chkout=4%2F21%2F2017&rm1=a2&regionId=178280&sort=recommended&hwrqCacheKey=c53cba2e-b324-477b-a3c9-4c3c4998c07bHWRQ1492654634218&vip=false&c=ea2e29cf-7e25-4687-8081-e8994334235e&&exp_dp=139.99&exp_ts=1492654634900&exp_curr=USD&exp_pg=HSR
Extended Stay America Los Angeles - Valencia,Santa Clarita - Magic Mountain,2.5,3.0,484,"Studio, 2 Full Beds, Smoking",300,155,2 full beds,4,Pico Canyon Rd,https://www.expedia.com/Santa-Clarita-Magic-Mountain-Hotels-Extended-Stay-America-Los-Angeles-Valencia.h522129.Hotel-Information?chkin=4%2F20%2F2017&chkout=4%2F21%2F2017&rm1=a2&regionId=178280&sort=recommended&hwrqCacheKey=c53cba2e-b324-477b-a3c9-4c3c4998c07bHWRQ1492654634218&vip=false&c=ea2e29cf-7e25-4687-8081-e8994334235e&&exp_dp=139.99&exp_ts=1492654634900&exp_curr=USD&exp_pg=HSR
Glen Capri Inn & Suites - Burbank Universal,Pasadena,2.0,2.9,283,"Standard Single Room, 1 Queen Bed",150,88,1 queen bed,2,San Fernando Road,https://www.expedia.com/Pasadena-Hotels-Glen-Capri-Inn-Suites-Burbank-Universal.h1602407.Hotel-Information?chkin=4%2F20%2F2017&chkout=4%2F21%2F2017&rm1=a2&regionId=178280&sort=recommended&hwrqCacheKey=c53cba2e-b324-477b-a3c9-4c3c4998c07bHWRQ1492654634218&vip=false&c=ea2e29cf-7e25-4687-8081-e8994334235e&&exp_dp=88.43&exp_ts=1492654634902&exp_curr=USD&exp_pg=HSR
Glen Capri Inn & Suites - Burbank Universal,Pasadena,2.0,2.9,283,"Deluxe Room, 1 Queen Bed, Kitchenette",200,92,1 queen bed,2,San Fernando Road,https://www.expedia.com/Pasadena-Hotels-Glen-Capri-Inn-Suites-Burbank-Universal.h1602407.Hotel-Information?chkin=4%2F20%2F2017&chkout=4%2F21%2F2017&rm1=a2&regionId=178280&sort=recommended&hwrqCacheKey=c53cba2e-b324-477b-a3c9-4c3c4998c07bHWRQ1492654634218&vip=false&c=ea2e29cf-7e25-4687-8081-e8994334235e&&exp_dp=88.43&exp_ts=1492654634902&exp_curr=USD&exp_pg=HSR
Glen Capri Inn & Suites - Burbank Universal,Pasadena,2.0,2.9,283,"Standard Room, 1 King Bed",200,98,1 king bed,2,San Fernando Road,https://www.expedia.com/Pasadena-Hotels-Glen-Capri-Inn-Suites-Burbank-Universal.h1602407.Hotel-Information?chkin=4%2F20%2F2017&chkout=4%2F21%2F2017&rm1=a2&regionId=178280&sort=recommended&hwrqCacheKey=c53cba2e-b324-477b-a3c9-4c3c4998c07bHWRQ1492654634218&vip=false&c=ea2e29cf-7e25-4687-8081-e8994334235e&&exp_dp=88.43&exp_ts=1492654634902&exp_curr=USD&exp_pg=HSR
Glen Capri Inn & Suites - Burbank Universal,Pasadena,2.0,2.9,283,"Deluxe Single Room, 2 Full Beds",220,108,2 double beds,4,San Fernando Road,https://www.expedia.com/Pasadena-Hotels-Glen-Capri-Inn-Suites-Burbank-Universal.h1602407.Hotel-Information?chkin=4%2F20%2F2017&chkout=4%2F21%2F2017&rm1=a2&regionId=178280&sort=recommended&hwrqCacheKey=c53cba2e-b324-477b-a3c9-4c3c4998c07bHWRQ1492654634218&vip=false&c=ea2e29cf-7e25-4687-8081-e8994334235e&&exp_dp=88.43&exp_ts=1492654634902&exp_curr=USD&exp_pg=HSR
Glen Capri Inn & Suites - Burbank Universal,Pasadena,2.0,2.9,283,"Deluxe Single Room, 2 Full Beds",220,108,2 double beds,4,San Fernando Road,https://www.expedia.com/Pasadena-Hotels-Glen-Capri-Inn-Suites-Burbank-Universal.h1602407.Hotel-Information?chkin=4%2F20%2F2017&chkout=4%2F21%2F2017&rm1=a2&regionId=178280&sort=recommended&hwrqCacheKey=c53cba2e-b324-477b-a3c9-4c3c4998c07bHWRQ1492654634218&vip=false&c=ea2e29cf-7e25-4687-8081-e8994334235e&&exp_dp=88.43&exp_ts=1492654634902&exp_curr=USD&exp_pg=HSR
Glen Capri Inn & Suites - Burbank Universal,Pasadena,2.0,2.9,283,"Deluxe Suite, 1 King Bed",220,118,1 king bed,2,San Fernando Road,https://www.expedia.com/Pasadena-Hotels-Glen-Capri-Inn-Suites-Burbank-Universal.h1602407.Hotel-Information?chkin=4%2F20%2F2017&chkout=4%2F21%2F2017&rm1=a2&regionId=178280&sort=recommended&hwrqCacheKey=c53cba2e-b324-477b-a3c9-4c3c4998c07bHWRQ1492654634218&vip=false&c=ea2e29cf-7e25-4687-8081-e8994334235e&&exp_dp=88.43&exp_ts=1492654634902&exp_curr=USD&exp_pg=HSR
Glen Capri Inn & Suites - Burbank Universal,Pasadena,2.0,2.9,283,"Signature Loft, 1 King Bed, Kitchen",300,133,1 king bed,3,San Fernando Road,https://www.expedia.com/Pasadena-Hotels-Glen-Capri-Inn-Suites-Burbank-Universal.h1602407.Hotel-Information?chkin=4%2F20%2F2017&chkout=4%2F21%2F2017&rm1=a2&regionId=178280&sort=recommended&hwrqCacheKey=c53cba2e-b324-477b-a3c9-4c3c4998c07bHWRQ1492654634218&vip=false&c=ea2e29cf-7e25-4687-8081-e8994334235e&&exp_dp=88.43&exp_ts=1492654634902&exp_curr=USD&exp_pg=HSR
Glen Capri Inn & Suites - Burbank Universal,Pasadena,2.0,2.9,283,"Deluxe Suite, 1 King Bed, Jetted Tub",300,148,1 king bed,2,San Fernando Road,https://www.expedia.com/Pasadena-Hotels-Glen-Capri-Inn-Suites-Burbank-Universal.h1602407.Hotel-Information?chkin=4%2F20%2F2017&chkout=4%2F21%2F2017&rm1=a2&regionId=178280&sort=recommended&hwrqCacheKey=c53cba2e-b324-477b-a3c9-4c3c4998c07bHWRQ1492654634218&vip=false&c=ea2e29cf-7e25-4687-8081-e8994334235e&&exp_dp=88.43&exp_ts=1492654634902&exp_curr=USD&exp_pg=HSR
Hi View Inn & Suites,Beach Cities,2.5,4.0,126,"Deluxe Single Room, 1 Queen Bed (ADA)",320,119,1 queen bed,2,S Sepulveda Blvd,https://www.expedia.com/Los-Angeles-Hotels-Hi-View-Inn-Suites.h12411933.Hotel-Information?chkin=4%2F20%2F2017&chkout=4%2F21%2F2017&rm1=a2&regionId=178280&sort=recommended&hwrqCacheKey=c53cba2e-b324-477b-a3c9-4c3c4998c07bHWRQ1492654634218&vip=false&c=ea2e29cf-7e25-4687-8081-e8994334235e&&exp_dp=119&exp_ts=1492654634902&exp_curr=USD&exp_pg=HSR
Hi View Inn & Suites,Beach Cities,2.5,4.0,126,"Signature Studio Suite, 1 Bedroom",400,159,1 queen bed,2,S Sepulveda Blvd,https://www.expedia.com/Los-Angeles-Hotels-Hi-View-Inn-Suites.h12411933.Hotel-Information?chkin=4%2F20%2F2017&chkout=4%2F21%2F2017&rm1=a2&regionId=178280&sort=recommended&hwrqCacheKey=c53cba2e-b324-477b-a3c9-4c3c4998c07bHWRQ1492654634218&vip=false&c=ea2e29cf-7e25-4687-8081-e8994334235e&&exp_dp=119&exp_ts=1492654634902&exp_curr=USD&exp_pg=HSR
Hollywood La Brea Inn,Los Angeles,2.0,3.1,238,Superior Room,300,95,1 king bed,2,Hollywood Blvd,https://www.expedia.com/Los-Angeles-Hotels-Hollywood-La-Brea-Inn.h9561008.Hotel-Information?chkin=4%2F20%2F2017&chkout=4%2F21%2F2017&rm1=a2&regionId=178280&sort=recommended&hwrqCacheKey=c53cba2e-b324-477b-a3c9-4c3c4998c07bHWRQ1492654634218&vip=false&c=ea2e29cf-7e25-4687-8081-e8994334235e&&exp_dp=95&exp_ts=1492654634902&exp_curr=USD&exp_pg=HSR
Hollywood La Brea Inn,Los Angeles,2.0,3.1,238,Family Room,400,124,2 queen beds,4,Hollywood Blvd,https://www.expedia.com/Los-Angeles-Hotels-Hollywood-La-Brea-Inn.h9561008.Hotel-Information?chkin=4%2F20%2F2017&chkout=4%2F21%2F2017&rm1=a2&regionId=178280&sort=recommended&hwrqCacheKey=c53cba2e-b324-477b-a3c9-4c3c4998c07bHWRQ1492654634218&vip=false&c=ea2e29cf-7e25-4687-8081-e8994334235e&&exp_dp=95&exp_ts=1492654634902&exp_curr=USD&exp_pg=HSR
Loews Hollywood Hotel,Hollywood,4.0,4.4,"3,391","Standard Room, 1 King Bed",400,319,1 king bed,3,North Highland Avenue,https://www.expedia.com/Hollywood-Hotels-Loews-Hollywood-Hotel.h790158.Hotel-Information?chkin=4%2F20%2F2017&chkout=4%2F21%2F2017&rm1=a2&regionId=178280&sort=recommended&hwrqCacheKey=c53cba2e-b324-477b-a3c9-4c3c4998c07bHWRQ1492654634218&vip=false&c=ea2e29cf-7e25-4687-8081-e8994334235e&&exp_dp=319&exp_ts=1492654634903&exp_curr=USD&exp_pg=HSR
Loews Hollywood Hotel,Hollywood,4.0,4.4,"3,391","Room, 2 Double Beds, City View",400,379,2 double beds,4,North Highland Avenue,https://www.expedia.com/Hollywood-Hotels-Loews-Hollywood-Hotel.h790158.Hotel-Information?chkin=4%2F20%2F2017&chkout=4%2F21%2F2017&rm1=a2&regionId=178280&sort=recommended&hwrqCacheKey=c53cba2e-b324-477b-a3c9-4c3c4998c07bHWRQ1492654634218&vip=false&c=ea2e29cf-7e25-4687-8081-e8994334235e&&exp_dp=319&exp_ts=1492654634903&exp_curr=USD&exp_pg=HSR
Loews Hollywood Hotel,Hollywood,4.0,4.4,"3,391","Room, 1 King Bed, City View",400,379,1 king bed,3,North Highland Avenue,https://www.expedia.com/Hollywood-Hotels-Loews-Hollywood-Hotel.h790158.Hotel-Information?chkin=4%2F20%2F2017&chkout=4%2F21%2F2017&rm1=a2&regionId=178280&sort=recommended&hwrqCacheKey=c53cba2e-b324-477b-a3c9-4c3c4998c07bHWRQ1492654634218&vip=false&c=ea2e29cf-7e25-4687-8081-e8994334235e&&exp_dp=319&exp_ts=1492654634903&exp_curr=USD&exp_pg=HSR
Loews Hollywood Hotel,Hollywood,4.0,4.4,"3,391","Luxury Room, 1 King Bed (Hollywood Sign)",400,429,1 king bed,3,North Highland Avenue,https://www.expedia.com/Hollywood-Hotels-Loews-Hollywood-Hotel.h790158.Hotel-Information?chkin=4%2F20%2F2017&chkout=4%2F21%2F2017&rm1=a2&regionId=178280&sort=recommended&hwrqCacheKey=c53cba2e-b324-477b-a3c9-4c3c4998c07bHWRQ1492654634218&vip=false&c=ea2e29cf-7e25-4687-8081-e8994334235e&&exp_dp=319&exp_ts=1492654634903&exp_curr=USD&exp_pg=HSR
Loews Hollywood Hotel,Hollywood,4.0,4.4,"3,391","Luxury Room, 2 Double Beds (Hollywood Sign)",400,429,2 double beds,4,North Highland Avenue,https://www.expedia.com/Hollywood-Hotels-Loews-Hollywood-Hotel.h790158.Hotel-Information?chkin=4%2F20%2F2017&chkout=4%2F21%2F2017&rm1=a2&regionId=178280&sort=recommended&hwrqCacheKey=c53cba2e-b324-477b-a3c9-4c3c4998c07bHWRQ1492654634218&vip=false&c=ea2e29cf-7e25-4687-8081-e8994334235e&&exp_dp=319&exp_ts=1492654634903&exp_curr=USD&exp_pg=HSR
Loews Hollywood Hotel,Hollywood,4.0,4.4,"3,391","Studio Suite, 1 King Bed",622,549,1 king bed,3,North Highland Avenue,https://www.expedia.com/Hollywood-Hotels-Loews-Hollywood-Hotel.h790158.Hotel-Information?chkin=4%2F20%2F2017&chkout=4%2F21%2F2017&rm1=a2&regionId=178280&sort=recommended&hwrqCacheKey=c53cba2e-b324-477b-a3c9-4c3c4998c07bHWRQ1492654634218&vip=false&c=ea2e29cf-7e25-4687-8081-e8994334235e&&exp_dp=319&exp_ts=1492654634903&exp_curr=USD&exp_pg=HSR
Loews Hollywood Hotel,Hollywood,4.0,4.4,"3,391",Studio Suite (2 King Beds),622,639,2 king beds,5,North Highland Avenue,https://www.expedia.com/Hollywood-Hotels-Loews-Hollywood-Hotel.h790158.Hotel-Information?chkin=4%2F20%2F2017&chkout=4%2F21%2F2017&rm1=a2&regionId=178280&sort=recommended&hwrqCacheKey=c53cba2e-b324-477b-a3c9-4c3c4998c07bHWRQ1492654634218&vip=false&c=ea2e29cf-7e25-4687-8081-e8994334235e&&exp_dp=319&exp_ts=1492654634903&exp_curr=USD&exp_pg=HSR
Courtyard Los Angeles L.A. LIVE,Downtown Los Angeles,3.5,4.3,239,"Room, 1 King Bed",350,299,1 king bed,3,W Olympic Blvd,https://www.expedia.com/Los-Angeles-Hotels-Courtyard-Los-Angeles-LA-LIVE.h7783838.Hotel-Information?chkin=4%2F20%2F2017&chkout=4%2F21%2F2017&rm1=a2&regionId=178280&sort=recommended&hwrqCacheKey=c53cba2e-b324-477b-a3c9-4c3c4998c07bHWRQ1492654634218&vip=false&c=ea2e29cf-7e25-4687-8081-e8994334235e&&exp_dp=299.01&exp_ts=1492654634904&exp_curr=USD&exp_pg=HSR
Courtyard Los Angeles L.A. LIVE,Downtown Los Angeles,3.5,4.3,239,"Room, 1 King Bed",350,309,1 king bed,3,W Olympic Blvd,https://www.expedia.com/Los-Angeles-Hotels-Courtyard-Los-Angeles-LA-LIVE.h7783838.Hotel-Information?chkin=4%2F20%2F2017&chkout=4%2F21%2F2017&rm1=a2&regionId=178280&sort=recommended&hwrqCacheKey=c53cba2e-b324-477b-a3c9-4c3c4998c07bHWRQ1492654634218&vip=false&c=ea2e29cf-7e25-4687-8081-e8994334235e&&exp_dp=299.01&exp_ts=1492654634904&exp_curr=USD&exp_pg=HSR
Courtyard Los Angeles L.A. LIVE,Downtown Los Angeles,3.5,4.3,239,"Room, 1 King Bed",350,314,1 king bed,3,W Olympic Blvd,https://www.expedia.com/Los-Angeles-Hotels-Courtyard-Los-Angeles-LA-LIVE.h7783838.Hotel-Information?chkin=4%2F20%2F2017&chkout=4%2F21%2F2017&rm1=a2&regionId=178280&sort=recommended&hwrqCacheKey=c53cba2e-b324-477b-a3c9-4c3c4998c07bHWRQ1492654634218&vip=false&c=ea2e29cf-7e25-4687-8081-e8994334235e&&exp_dp=299.01&exp_ts=1492654634904&exp_curr=USD&exp_pg=HSR
Courtyard Los Angeles L.A. LIVE,Downtown Los Angeles,3.5,4.3,239,"Room, 2 Queen Beds",445,319,2 queen beds,4,W Olympic Blvd,https://www.expedia.com/Los-Angeles-Hotels-Courtyard-Los-Angeles-LA-LIVE.h7783838.Hotel-Information?chkin=4%2F20%2F2017&chkout=4%2F21%2F2017&rm1=a2&regionId=178280&sort=recommended&hwrqCacheKey=c53cba2e-b324-477b-a3c9-4c3c4998c07bHWRQ1492654634218&vip=false&c=ea2e29cf-7e25-4687-8081-e8994334235e&&exp_dp=299.01&exp_ts=1492654634904&exp_curr=USD&exp_pg=HSR
Courtyard Los Angeles L.A. LIVE,Downtown Los Angeles,3.5,4.3,239,"Room, 2 Queen Beds",445,334,2 queen beds,4,W Olympic Blvd,https://www.expedia.com/Los-Angeles-Hotels-Courtyard-Los-Angeles-LA-LIVE.h7783838.Hotel-Information?chkin=4%2F20%2F2017&chkout=4%2F21%2F2017&rm1=a2&regionId=178280&sort=recommended&hwrqCacheKey=c53cba2e-b324-477b-a3c9-4c3c4998c07bHWRQ1492654634218&vip=false&c=ea2e29cf-7e25-4687-8081-e8994334235e&&exp_dp=299.01&exp_ts=1492654634904&exp_curr=USD&exp_pg=HSR
Courtyard Los Angeles L.A. LIVE,Downtown Los Angeles,3.5,4.3,239,"Room, 2 Queen Beds, Corner",460,359,2 queen beds,4,W Olympic Blvd,https://www.expedia.com/Los-Angeles-Hotels-Courtyard-Los-Angeles-LA-LIVE.h7783838.Hotel-Information?chkin=4%2F20%2F2017&chkout=4%2F21%2F2017&rm1=a2&regionId=178280&sort=recommended&hwrqCacheKey=c53cba2e-b324-477b-a3c9-4c3c4998c07bHWRQ1492654634218&vip=false&c=ea2e29cf-7e25-4687-8081-e8994334235e&&exp_dp=299.01&exp_ts=1492654634904&exp_curr=USD&exp_pg=HSR
Courtyard Los Angeles L.A. LIVE,Downtown Los Angeles,3.5,4.3,239,"Room, 2 Queen Beds, Corner",460,374,2 queen beds,4,W Olympic Blvd,https://www.expedia.com/Los-Angeles-Hotels-Courtyard-Los-Angeles-LA-LIVE.h7783838.Hotel-Information?chkin=4%2F20%2F2017&chkout=4%2F21%2F2017&rm1=a2&regionId=178280&sort=recommended&hwrqCacheKey=c53cba2e-b324-477b-a3c9-4c3c4998c07bHWRQ1492654634218&vip=false&c=ea2e29cf-7e25-4687-8081-e8994334235e&&exp_dp=299.01&exp_ts=1492654634904&exp_curr=USD&exp_pg=HSR
Courtyard Los Angeles L.A. LIVE,Downtown Los Angeles,3.5,4.3,239,"Junior Suite, 2 Queen Beds",550,379,2 queen beds,5,W Olympic Blvd,https://www.expedia.com/Los-Angeles-Hotels-Courtyard-Los-Angeles-LA-LIVE.h7783838.Hotel-Information?chkin=4%2F20%2F2017&chkout=4%2F21%2F2017&rm1=a2&regionId=178280&sort=recommended&hwrqCacheKey=c53cba2e-b324-477b-a3c9-4c3c4998c07bHWRQ1492654634218&vip=false&c=ea2e29cf-7e25-4687-8081-e8994334235e&&exp_dp=299.01&exp_ts=1492654634904&exp_curr=USD&exp_pg=HSR
Courtyard Los Angeles L.A. LIVE,Downtown Los Angeles,3.5,4.3,239,"Junior Suite, 2 Queen Beds",550,394,2 queen beds,5,W Olympic Blvd,https://www.expedia.com/Los-Angeles-Hotels-Courtyard-Los-Angeles-LA-LIVE.h7783838.Hotel-Information?chkin=4%2F20%2F2017&chkout=4%2F21%2F2017&rm1=a2&regionId=178280&sort=recommended&hwrqCacheKey=c53cba2e-b324-477b-a3c9-4c3c4998c07bHWRQ1492654634218&vip=false&c=ea2e29cf-7e25-4687-8081-e8994334235e&&exp_dp=299.01&exp_ts=1492654634904&exp_curr=USD&exp_pg=HSR
Extended Stay America Los Angeles - La Mirada,La Mirada,2.5,3.5,295,"Studio, 1 Queen Bed, Non Smoking",301,125,1 queen bed,2,Firestone Blvd,https://www.expedia.com/La-Mirada-Hotels-Extended-Stay-America-Los-Angeles-La-Mirada.h104210.Hotel-Information?chkin=4%2F20%2F2017&chkout=4%2F21%2F2017&rm1=a2&regionId=178280&sort=recommended&hwrqCacheKey=c53cba2e-b324-477b-a3c9-4c3c4998c07bHWRQ1492654634218&vip=false&c=ea2e29cf-7e25-4687-8081-e8994334235e&&exp_dp=124.99&exp_ts=1492654634904&exp_curr=USD&exp_pg=HSR
Extended Stay America Los Angeles - La Mirada,La Mirada,2.5,3.5,295,"Studio, 1 King Bed, Non Smoking",301,130,1 king bed,2,Firestone Blvd,https://www.expedia.com/La-Mirada-Hotels-Extended-Stay-America-Los-Angeles-La-Mirada.h104210.Hotel-Information?chkin=4%2F20%2F2017&chkout=4%2F21%2F2017&rm1=a2&regionId=178280&sort=recommended&hwrqCacheKey=c53cba2e-b324-477b-a3c9-4c3c4998c07bHWRQ1492654634218&vip=false&c=ea2e29cf-7e25-4687-8081-e8994334235e&&exp_dp=124.99&exp_ts=1492654634904&exp_curr=USD&exp_pg=HSR
Extended Stay America Los Angeles - La Mirada,La Mirada,2.5,3.5,295,"Studio, 2 Full Beds, Non Smoking",301,135,2 full beds,4,Firestone Blvd,https://www.expedia.com/La-Mirada-Hotels-Extended-Stay-America-Los-Angeles-La-Mirada.h104210.Hotel-Information?chkin=4%2F20%2F2017&chkout=4%2F21%2F2017&rm1=a2&regionId=178280&sort=recommended&hwrqCacheKey=c53cba2e-b324-477b-a3c9-4c3c4998c07bHWRQ1492654634218&vip=false&c=ea2e29cf-7e25-4687-8081-e8994334235e&&exp_dp=124.99&exp_ts=1492654634904&exp_curr=USD&exp_pg=HSR
Motel 6 Los Angeles - Whittier,Whittier,2.0,3.1,312,"Standard Room, 1 Double Bed, Accessible",225,70,1 double bed,2,South Pioneer Boulevard,https://www.expedia.com/Whittier-Hotels-Motel-6-Los-Angeles-Whittier.h1040715.Hotel-Information?chkin=4%2F20%2F2017&chkout=4%2F21%2F2017&rm1=a2&regionId=178280&sort=recommended&hwrqCacheKey=c53cba2e-b324-477b-a3c9-4c3c4998c07bHWRQ1492654634218&vip=false&c=ea2e29cf-7e25-4687-8081-e8994334235e&&exp_dp=69.99&exp_ts=1492654634904&exp_curr=USD&exp_pg=HSR
Motel 6 Los Angeles - Whittier,Whittier,2.0,3.1,312,"Standard Room, 1 Queen Bed",225,70,1 queen bed,2,South Pioneer Boulevard,https://www.expedia.com/Whittier-Hotels-Motel-6-Los-Angeles-Whittier.h1040715.Hotel-Information?chkin=4%2F20%2F2017&chkout=4%2F21%2F2017&rm1=a2&regionId=178280&sort=recommended&hwrqCacheKey=c53cba2e-b324-477b-a3c9-4c3c4998c07bHWRQ1492654634218&vip=false&c=ea2e29cf-7e25-4687-8081-e8994334235e&&exp_dp=69.99&exp_ts=1492654634904&exp_curr=USD&exp_pg=HSR
Motel 6 Los Angeles - Whittier,Whittier,2.0,3.1,312,"Standard Room, 2 Double Beds",225,70,2 full beds,4,South Pioneer Boulevard,https://www.expedia.com/Whittier-Hotels-Motel-6-Los-Angeles-Whittier.h1040715.Hotel-Information?chkin=4%2F20%2F2017&chkout=4%2F21%2F2017&rm1=a2&regionId=178280&sort=recommended&hwrqCacheKey=c53cba2e-b324-477b-a3c9-4c3c4998c07bHWRQ1492654634218&vip=false&c=ea2e29cf-7e25-4687-8081-e8994334235e&&exp_dp=69.99&exp_ts=1492654634904&exp_curr=USD&exp_pg=HSR
Mini Mansion in Hollywood Hills,Universal Studios,3.0,3.7,86,"Comfort Room, 1 Bedroom, Private Bathroom, Hill View",150,150,1 queen bed,3,Dos Palos Drive,https://www.expedia.com/Universal-Studios-Hotels-Mini-Mansion-In-Hollywood-Hills.h12645183.Hotel-Information?chkin=4%2F20%2F2017&chkout=4%2F21%2F2017&rm1=a2&regionId=178280&sort=recommended&hwrqCacheKey=c53cba2e-b324-477b-a3c9-4c3c4998c07bHWRQ1492654634218&vip=false&c=ea2e29cf-7e25-4687-8081-e8994334235e&&exp_dp=150.47&exp_ts=1492654634905&exp_curr=USD&exp_pg=HSR
Mini Mansion in Hollywood Hills,Universal Studios,3.0,3.7,86,"Family Suite, 2 Bedrooms, Fireplace, Garden Area",400,175,null,6,Dos Palos Drive,https://www.expedia.com/Universal-Studios-Hotels-Mini-Mansion-In-Hollywood-Hills.h12645183.Hotel-Information?chkin=4%2F20%2F2017&chkout=4%2F21%2F2017&rm1=a2&regionId=178280&sort=recommended&hwrqCacheKey=c53cba2e-b324-477b-a3c9-4c3c4998c07bHWRQ1492654634218&vip=false&c=ea2e29cf-7e25-4687-8081-e8994334235e&&exp_dp=150.47&exp_ts=1492654634905&exp_curr=USD&exp_pg=HSR
